No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
137,0322,2026.3.22,中10,中山,8,10,スピカＳ･3勝,14:50,3勝,４歳以上,芝,1800,1800,,A,,,,9,9,16,,,,4,4,,,,,, ジュタ,ジュタ,,牡,4,牡,4,岩田康誠, 58 ,1.0,11.6,(栗),矢作芳人,栗東,,1,,,,,,,,,,,,,,,,,,,,2,3.6,21.9,3,1.3,2.3,14.0,64.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,３,,190,,,,2140,14320,500,0,3820,1600,,5,2,0,0,3,2,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ラ・メール,,ノーザンファーム,,安平町,ドゥラメンテ,ネイティヴダンサー系,シャンパンエニワン,"Street Sense",ネイティヴダンサー系,サンデーサイレンス,ロイヤルチャージャー系,Ghostzapper,ニアークティック系,鹿毛,2022,0210,"1974年 3月12日(52歳)","1961年 3月20日(65歳)",ミッキーラッキー,2,,,,,,,,,ウルルカタジュタ国立公園より,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281004,202603220602081004,2022104813,0,17,67,E,14,4,A04,1,00,0,2,05203,01075,877800,,
138,0322,2026.3.22,中10,中山,8,10,スピカＳ･3勝,14:50,3勝,４歳以上,芝,1800,1800,,A,,,,9,9,16,,,,5,5,,,,,, フィーリウス,フィーリウス,,牡,4,牡,4,津村明秀, 58 ,1.0,11.3,(美),手塚貴久,美浦,,1,,,,,,,,,,,,,,,,,,,,3,4.2,18.8,2,1.3,2.2,14.9,79.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,１,420,180,1960,1970,3320,2140,14320,512,+ 8,4720,1500,,13,3,2,3,5,3,2,3,5,2,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,落合幸弘,,ノーザンファーム,,安平町,キタサンブラック,ロイヤルチャージャー系,レーヴドゥラメール,ロードカナロア,ネイティヴダンサー系,サクラバクシンオー,ナスルーラ系,アグネスタキオン,ロイヤルチャージャー系,鹿毛,2022,0227,"1986年 1月 5日(40歳)","1964年 9月20日(61歳)",レアリゼアンレーヴ,1,,,,,,,,,神の子（ラテン語）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281005,202603220602081005,2022105175,0,17,67,E,14,4,A04,1,00,0,1,01092,01038,252030,,
139,0322,2026.3.22,中10,中山,8,10,スピカＳ･3勝,14:50,3勝,４歳以上,芝,1800,1800,,A,,,,9,9,16,,,,6,6,,,,,, モズロックンロール,モズロックンロール,,牡,6,牡,6,横山琉人, 58 ,1.0,11.2,(栗),藤岡健一,栗東,,1,,,,,,,,,,,,,,,,,,,,7,25.4,3.1,7,3.4,6.5,4.1,129.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,４,,,,,,,,518,0,5769,1500,,21,3,3,2,13,3,3,2,13,3,3,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,北側雅司,,多田善弘,,浦河町,ビーチパトロール,ネイティヴダンサー系,モズソフィ,マンハッタンカフェ,ロイヤルチャージャー系,"Quiet American",ネイティヴダンサー系,アフリート,ネイティヴダンサー系,黒鹿,2020,0413,"2003年 1月 8日(23歳)","1961年 1月 1日(65歳)",モズミギカタアガリ,3,モズカプリッチョ,1,モズニキタイ,1,,,,,冠名＋ロックンロール,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281006,202603220602081006,2020106535,0,17,67,E,14,4,A04,1,00,0,2,01192,01062,936034,,
140,0322,2026.3.22,中10,中山,8,10,スピカＳ･3勝,14:50,3勝,４歳以上,芝,1800,1800,,A,,,,9,9,16,,,,7,7,,,,,, ドゥカート,ドゥカート,,牡,4,牡,4,菊沢一樹, 58 ,1.0,11.9,(美),宮田敬介,美浦,,1,,,,,,,,,,,,,,,,,,,,4,11.9,6.7,5,2.1,3.8,7.5,111.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,７,,,,,,,,488,+ 6,4088,1500,,13,3,2,0,8,3,2,0,8,2,2,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,G1レーシング,,社台コーポレーション白老ファーム,,白老町,レイデオロ,ネイティヴダンサー系,キャットコイン,ステイゴールド,ロイヤルチャージャー系,シンボリクリスエス,ロイヤルチャージャー系,"Storm Cat",ニアークティック系,栗毛,2022,0503,"1997年 8月27日(28歳)","1980年10月 8日(45歳)",グロッシェン,3,マンクスホップ,2,,,,,,,ヨーロッパで使用されていた硬貨。母名および父名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281007,202603220602081007,2022105777,0,17,67,E,14,4,A04,1,00,0,1,01161,01175,808800,,
141,0322,2026.3.22,中10,中山,8,10,スピカＳ･3勝,14:50,3勝,４歳以上,芝,1800,1800,,A,,,,9,9,16,,,,8,8,,,,,, エストゥペンダ,エストゥペンダ,,牝,4,牝,4,戸崎圭太, 56 ,1.0,12.5,(美),高柳瑞樹,美浦,,1,,,,,,,,,,,,,,,,,,,,1,2.2,36.3,1,1.1,1.1,41.0,113.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,５,,,,,,,,448,- 6,6530,1500,,10,3,0,4,3,3,0,4,3,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"Viridian Keiba Club",,オリオンファーム,,日高町,サートゥルナーリア,ネイティヴダンサー系,エストレチャダ,"Offlee Wild",ニアークティック系,スペシャルウィーク,ロイヤルチャージャー系,Roy,ネイティヴダンサー系,青鹿,2022,0311,"1980年 7月 8日(45歳)","1975年 8月 1日(50歳)",,,,,,,,,,,素晴らしい（西）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281008,202603220602081008,2022101192,0,17,67,E,14,4,A04,2,00,0,1,05386,01118,092700,,
142,0322,2026.3.22,中10,中山,8,10,スピカＳ･3勝,14:50,3勝,４歳以上,芝,1800,1800,,A,,,,9,9,16,,,,8,9,B,,,,, マイネルトルファン,マイネルトルファン,,牡,7,牡,7,柴田大知, 58 ,1.0,11.2,(美),粕谷昌央,美浦,,1,,,,,,,,,,,,,,,,,,,,8,41.4,1.9,8,5.4,10.5,2.4,123.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,８,,,,,,,,516,0,4619,1500,,16,3,3,0,10,3,3,0,10,3,3,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,サラブレッドクラブ・ラフィアン,,ビッグレッドファーム,,新冠町,オルフェーヴル,ロイヤルチャージャー系,マイネテレジア,ロージズインメイ,ロイヤルチャージャー系,メジロマックイーン,トゥルビヨン系,ブライアンズタイム,ロイヤルチャージャー系,黒鹿,2019,0216,"1977年 6月18日(48歳)","1965年 9月 4日(60歳)",マイネルファンロン,5,ユーバーレーベン,2,マイネルエンペラー,5,マイネルクラフト,3,バトーブラン,1,冠名＋中国新疆ウイグル自治区の地名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281009,202603220602081009,2019100790,0,17,67,E,14,4,A04,1,00,0,1,01009,01096,546800,,
143,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,1,1,B,,,,,$ジャスパーゴールド,ジャスパーゴールド,,セ,8,セ,8,松岡正海, 55 ,-2.0,11.7,(栗),森秀行,栗東,,1,,,,,,,,,,,,,,,,,,,,15,93.8,0.9,15,18.3,28.2,0.9,103.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,６,,,,,,,,470,+ 4,8967,3600,,42,5,2,3,32,5,2,3,32,0,2,0,3,5,0,3,29,0,0,0,0,0,0,0,0,0,0,3,,(外),加藤和夫,,"Randy Lee Myers",,米,Khozan,ネイティヴダンサー系,"Gracious Lady","Put It Back",マンノウォー系,"A.P. Indy",ナスルーラ系,Forestry,ニアークティック系,栗毛,2018,0420,"1984年 7月18日(41歳)","1959年 3月12日(67歳)",,,,,,,,,,,冠名＋黄金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281101,202603220602081101,2018110126,1,24,131,E,14,1,N04,3,06,0,2,01085,00427,672033,,
144,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,1,2,,,,,, テイエムトッキュウ,テイエムトッキュウ,,牡,8,牡,8,石橋脩,58.5,1.5,11.6,(栗),秋山真一,栗東,,1,,,,,,,,,,,,,,,,,,,,13,55.2,1.4,13,11.6,17.9,1.4,97.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16,,,,,,,,504,- 4,13650,5700,,23,6,3,1,13,6,3,0,12,3,1,0,7,3,2,0,5,0,0,0,0,0,0,1,1,0,0,,,,竹園正繼,,高昭牧場,,浦河町,ロードカナロア,ネイティヴダンサー系,アグネスナチュラル,サクラバクシンオー,ナスルーラ系,"Storm Cat",ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,鹿毛,2018,0514,"1984年 4月 3日(41歳)","1979年 2月 9日(47歳)",ジューンアース,2,アグネスユーリヤ,2,タイセイスパーブ,1,トシッキー,1,ジューンアクア,1,冠名＋特急,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281102,202603220602081102,2018103105,1,24,131,E,14,1,N04,1,00,0,2,01077,01212,356002,,
145,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,2,3,,,,,, アガシ,アガシ,,セ,5,セ,5,三浦皇成, 55 ,-2.0,11.2,(栗),庄野靖志,栗東,,1,,,,,,,,,,,,,,,,,,,,9,20.1,4.0,9,4.3,6.5,4.1,103.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10,,,,,,,,492,- 6,5514,2400,,18,4,0,3,11,4,0,2,11,1,0,0,3,3,0,2,8,0,0,0,0,0,0,1,0,0,0,,,,ケイズジャパン,,笠松牧場,,浦河町,エピファネイア,ロイヤルチャージャー系,メリートーン,クロフネ,ニアークティック系,スペシャルウィーク,ロイヤルチャージャー系,ディープインパクト,ロイヤルチャージャー系,鹿毛,2021,0409,"1989年12月19日(36歳)","1970年 3月 2日(56歳)",,,,,,,,,,,人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281103,202603220602081103,2021100653,1,24,131,E,14,1,N04,3,00,0,2,01122,01087,389803,,
146,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,2,4,,,,,, ユキマル,ユキマル,,牡,6,牡,6,木幡巧也, 55 ,-2.0,11.0,(美),尾形和幸,美浦,,1,,,,,,,,,,,,,,,,,,,,7,15.7,5.1,7,3.6,5.4,5.1,99.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,３,,440,,,,33120,186600,500,- 6,5534,2190,,18,6,0,1,11,3,0,1,11,0,0,1,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,,,(地),高橋文男,,船越伸也,,平取町,グレーターロンドン,ロイヤルチャージャー系,キニナルーイ,シニスターミニスター,ナスルーラ系,ドクターデヴィアス,トゥルビヨン系,Affirmed,ネイティヴダンサー系,鹿毛,2020,0411,"1996年 5月 9日(29歳)","1976年 5月 4日(49歳)",,,,,,,,,,,人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281104,202603220602081104,2020101174,1,24,131,E,14,1,N04,1,05,0,1,01162,01141,371009,,
147,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,3,5,B,,,,, ロードフロンティア,ロードフロンティア,,牡,5,牡,5,原優介, 55 ,-2.0,11.6,(栗),松下武士,栗東,,1,,,,,,,,,,,,,,,,,,,,12,31.6,2.5,12,7.1,10.9,2.4,93.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,15,,,,,,,,474,+10,4940,2400,,14,4,1,0,9,4,1,0,9,0,0,0,3,4,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,ロードホースクラブ,,ケイアイファーム,,新ひだか町,ロードカナロア,ネイティヴダンサー系,フラーティングアウェイ,"Distorted Humor",ネイティヴダンサー系,"Storm Cat",ニアークティック系,"Deputy Minister",ニアークティック系,鹿毛,2021,0414,"2000年 6月10日(25歳)","1980年12月14日(45歳)",クーデール,3,ロードジャスティス,2,ストレイトアウェイ,1,,,,,冠名＋最先端、未開拓の領域,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281105,202603220602081105,2021100161,1,24,131,E,14,1,N04,1,00,0,2,01184,01149,170800,,
148,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,3,6,B,,,,,$ルディック,ルディック,,牡,5,牡,5,津村明秀, 55 ,-2.0,10.3,(栗),高野友和,栗東,,1,,,,,,,,,,,,,,,,,,,,5,12.3,6.5,5,3.0,4.4,6.4,98.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,９,,,,,,,,532,- 2,10404,2400,,20,4,11,1,4,4,11,1,4,0,0,0,0,4,11,1,4,0,0,0,0,0,0,0,0,0,0,,,(外),キャロットファーム,,"Northern Racing",,米,"Into Mischief",ニアークティック系,"Miss Besilu","Medaglia d'Oro",ニアークティック系,"Tricky Creek",ニアークティック系,"Quiet American",ネイティヴダンサー系,鹿毛,2021,0403,"1986年 1月 5日(40歳)","1976年 2月 4日(50歳)",,,,,,,,,,,遊び心（仏）。父名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281106,202603220602081106,2021110008,1,24,131,E,14,1,N04,1,06,0,2,01092,01117,486800,,
149,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,4,7,,,,,, エートラックス,エートラックス,,牡,5,牡,5,ルメール,58.5,1.5,11.3,(栗),宮本博,栗東,,1,,,,,,,,,,,,,,,,,,,,3,7.0,11.3,3,2.0,2.8,11.0,97.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11,,,,,,,,516,- 6,5163,5820,,19,5,4,2,8,3,3,1,5,0,0,1,1,3,3,0,4,0,0,0,0,2,1,1,3,0,0,,,,サンデーレーシング,,社台コーポレーション白老ファーム,,白老町,ニューイヤーズデイ,ネイティヴダンサー系,スパイラルステップ,シンボリクリスエス,ロイヤルチャージャー系,"Dixie Union",ニアークティック系,エンドスウィープ,ネイティヴダンサー系,黒鹿,2021,0215,"1979年 5月20日(46歳)","1963年 3月27日(62歳)",トゥロン,3,ペンダント,2,,,,,,,ブレイキンの高難度の回転技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281107,202603220602081107,2021104876,1,24,131,E,14,1,N04,1,00,0,2,05339,01073,226800,,
150,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,4,8,,,,,, シークレットヴァウ,シークレットヴァウ,,牡,5,牡,5,武藤雅, 55 ,-2.0,11.8,(美),武藤善則,美浦,,1,,,,,,,,,,,,,,,,,,,,14,83.6,1.0,14,13.0,20.1,1.2,130.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14,,,,,,,,466,0,7294,2400,,15,4,6,0,5,4,6,0,5,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,,2,,窪田芳郎,,坂東牧場,,平取町,ディスクリートキャット,ニアークティック系,ジェントルヴァウ,"Broken Vow",ネイティヴダンサー系,"Private Account",その他のエクリプス系,"Storm Cat",ニアークティック系,鹿毛,2021,0225,"1998年 1月10日(28歳)","1967年 3月21日(59歳)",ウォームライト,3,ヒットザグラウンド,1,リルドゥセルマン,1,,,,,秘密の誓い。母名から連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281108,202603220602081108,2021102413,1,24,131,E,14,1,N04,1,00,0,1,01169,01064,208008,,
151,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,5,9,,,,,, ブレーザー,ブレーザー,,牡,5,牡,5,荻野極, 55 ,-2.0,10.3,(美),伊坂重信,美浦,,1,,,,,,,,,,,,,,,,,,,,4,9.3,8.6,4,2.3,3.4,8.7,101.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,８,,,1880,,,,,532,+ 2,6209,2400,,14,4,0,2,8,4,0,2,8,0,0,0,0,4,0,2,8,0,0,0,0,0,0,0,0,0,0,,,,ノルマンディーサラブレッドレーシング,,グローリーファーム,,新ひだか町,シゲルカガ,ナスルーラ系,シゲルアンドロメダ,Birdstone,ネイティヴダンサー系,シャンハイ,ネイティヴダンサー系,"General Meeting",ナスルーラ系,鹿毛,2021,0402,"1997年 9月23日(28歳)","1977年 1月 1日(49歳)",シゲルスピネル,2,,,,,,,,,輝く天体,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281109,202603220602081109,2021100114,1,24,131,E,14,1,N04,1,00,0,1,01160,01177,854800,,
152,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,5,10,,,,,,$ドラゴンウェルズ,ドラゴンウェルズ,,牡,4,牡,4,戸崎圭太, 56 ,-1.0,11.6,(栗),藤原英昭,栗東,,1,,,,,,,,,,,,,,,,,,,,2,4.0,19.8,2,1.5,1.9,18.6,94.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,１,400,180,1880,8450,13990,33120,186600,482,+ 4,5630,2400,,11,4,1,0,6,4,1,0,6,0,0,0,1,4,1,0,5,0,0,0,0,0,0,0,0,0,0,,2,(外),窪田芳郎,,"Willow Oaks Stable LLC",,米,Frosted,ナスルーラ系,"Little Dipper",Eskendereya,ニアークティック系,"Deputy Minister",ニアークティック系,"Gilded Time",その他のエクリプス系,芦毛,2022,0326,"1980年 7月 8日(45歳)","1965年 6月29日(60歳)",,,,,,,,,,,冠名＋溶接する,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281110,202603220602081110,2022110137,1,24,131,E,14,1,N04,1,06,0,2,05386,01055,208008,,
153,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,6,11,B,,,,, ムーヴ,ムーヴ,,牡,7,牡,7,横山琉人, 55 ,-2.0,11.3,(美),池上昌和,美浦,,1,,,,,,,,,,,,,,,,,,,,11,29.4,2.7,11,5.1,7.8,3.4,124.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,２,,620,1880,8450,13990,33120,186600,488,+10,10100,2400,,30,4,6,5,15,4,6,5,15,0,0,0,0,4,6,5,15,0,0,0,0,0,0,0,0,0,0,,,,前田葉子,,シンボリ牧場,,日高町,ラニ,ナスルーラ系,スイートマルセル,ワイルドラッシュ,ニアークティック系,"Sunday Silence",ロイヤルチャージャー系,"Green Desert",ニアークティック系,鹿毛,2019,0430,"2003年 1月 8日(23歳)","1974年10月 6日(51歳)",レイテントロアー,2,スイートアリエス,2,ラフォン,1,,,,,（人の心を）動かす,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281111,202603220602081111,2019101759,1,24,131,E,14,1,N04,1,00,0,1,01192,01150,245030,,
154,0322,2026.3.22,中11,中山,8,11,千葉ＳＨ,15:30,ｵｰﾌﾟﾝ,４歳以上,ダ,1200,1200,,,,,,16,16,16,,,,6,12,,,,,, メイショウホウレン,メイショウホウレン,,牡,5,牡,5,菊沢一樹, 57 ,0.0,11.0,(栗),安達昭夫,栗東,,1,,,,,,,,,,,,,,,,,,,,6,13.5,5.9,6,3.0,4.4,6.4,108.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12,,,1880,,,,,520,0,8020,3600,,11,5,1,1,4,5,1,1,4,0,0,0,0,5,1,1,4,0,0,0,0,0,0,0,0,0,0,,,,松本好隆,,グランド牧場,,新ひだか町,エスポワールシチー,ロイヤルチャージャー系,キンゲショウ,ハードスパン,ニアークティック系,ブライアンズタイム,ロイヤルチャージャー系,"Jade Robbery",ネイティヴダンサー系,栗毛,2021,0202,"1997年 8月27日(28歳)","1959年10月27日(66歳)",,,,,,,,,,,冠名＋鳳輦、鳳凰の飾りがある神輿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0626281112,202603220602081112,2021103716,1,24,131,E,14,1,N04,1,00,0,2,01161,01042,911008,,
